,0,1,2
8189,169.0,5.6803,6.4437
8189.1,170.0,3.4011,3.9579
8189.2,171.0,8.4358,-1.9077
8189.3,172.0,2.3872,1.7082
8190,169.0,5.6887,6.5688
8190.1,170.0,3.4439,4.0394
8190.2,171.0,8.4358,-1.9077
8190.3,172.0,2.4326,1.8034
8191,169.0,5.697,6.6938
8191.1,170.0,3.4867,4.121
8191.2,171.0,8.4358,-1.9077
8191.3,172.0,2.478,1.8987
8192,169.0,5.7054,6.8189
8192.1,170.0,3.5295,4.2025
8192.2,171.0,8.4358,-1.9077
8192.3,172.0,2.5233,1.9939
8193,169.0,5.7138,6.944
8193.1,170.0,3.5723,4.2841
8193.2,171.0,8.4358,-1.9077
8193.3,172.0,2.5687,2.0891
8194,169.0,5.7148,7.0732
8194.1,170.0,3.607,4.3794
8194.2,171.0,8.4244,-1.9633
8194.3,172.0,2.6133,2.191
8195,169.0,5.7158,7.2025
8195.1,170.0,3.6416,4.4748
8195.2,171.0,8.413,-2.0189
8195.3,172.0,2.6579,2.2929
8196,169.0,5.7168,7.3318
8196.1,170.0,3.6763,4.5702
8196.2,171.0,8.4017,-2.0745
8196.3,172.0,2.7025,2.3948
8197,169.0,5.7178,7.461
8197.1,170.0,3.711,4.6655
8197.2,171.0,8.3903,-2.1301
8197.3,172.0,2.7472,2.4967
8198,169.0,5.7189,7.5903
8198.1,170.0,3.7456,4.7609
8198.2,171.0,8.379,-2.1858
8198.3,172.0,2.7918,2.5986
8199,169.0,5.7199,7.7195
8199.1,170.0,3.7803,4.8562
8199.2,171.0,8.3676,-2.2414
8199.3,172.0,2.8364,2.7005
8200,169.0,5.7273,7.8534
8200.1,170.0,3.8146,4.9425
8200.2,171.0,8.4114,-2.3108
8200.3,172.0,2.8727,2.8162
8201,169.0,5.7348,7.9872
8201.1,170.0,3.8488,5.0287
8201.2,171.0,8.4552,-2.3803
8201.3,172.0,2.909,2.9319
8202,169.0,5.7422,8.1211
8202.1,170.0,3.8831,5.115
8202.2,171.0,8.4989,-2.4497
8202.3,172.0,2.9453,3.0476
8203,169.0,5.7497,8.2549
8203.1,170.0,3.9174,5.2012
8203.2,171.0,8.5427,-2.5191
8203.3,172.0,2.9816,3.1633
8204,169.0,5.7572,8.3887
8204.1,170.0,3.9517,5.2875
8204.2,171.0,8.5865,-2.5886
8204.3,172.0,3.0179,3.279
8205,169.0,5.7646,8.5226
8205.1,170.0,3.986,5.3737
8205.2,171.0,8.6303,-2.658
8205.3,172.0,3.0542,3.3947
8206,169.0,5.7514,8.6593
8206.1,170.0,4.0194,5.4737
8206.2,171.0,8.6303,-2.658
8206.3,172.0,3.0825,3.5078
8207,169.0,5.7383,8.796
8207.1,170.0,4.0528,5.5736
8207.2,171.0,8.6303,-2.658
8207.3,172.0,3.1108,3.6208
8208,169.0,5.7251,8.9328
8208.1,170.0,4.0862,5.6735
8208.2,171.0,8.6303,-2.658
8208.3,172.0,3.1391,3.7339
8209,169.0,5.712,9.0695
8209.1,170.0,4.1196,5.7735
8209.2,171.0,8.6303,-2.658
8209.3,172.0,3.1674,3.847
8210,169.0,5.6988,9.2062
8210.1,170.0,4.153,5.8734
8210.2,171.0,8.6303,-2.658
8210.3,172.0,3.1957,3.96
8211,169.0,5.6856,9.343
8211.1,170.0,4.1864,5.9733
8211.2,171.0,8.6303,-2.658
8211.3,172.0,3.224,4.0731
8212,169.0,5.6863,9.4706
8212.1,170.0,4.1977,6.085
8212.2,171.0,8.6303,-2.658
8212.3,172.0,3.2593,4.1691
8213,169.0,5.6871,9.5983
8213.1,170.0,4.2091,6.1967
8213.2,171.0,8.6303,-2.658
8213.3,172.0,3.2946,4.2651
8214,169.0,5.6878,9.726
8214.1,170.0,4.2204,6.3085
8214.2,171.0,8.6303,-2.658
8214.3,172.0,3.3298,4.3611
8215,169.0,5.6885,9.8536
8215.1,170.0,4.2318,6.4202
8215.2,171.0,8.6303,-2.658
8215.3,172.0,3.3651,4.4571
8216,169.0,5.6892,9.9813
8216.1,170.0,4.2431,6.5319
8216.2,171.0,8.6303,-2.658
8216.3,172.0,3.4004,4.553
8217,169.0,5.6899,10.109
8217.1,170.0,4.2545,6.6436
8217.2,171.0,8.6303,-2.658
8217.3,172.0,3.4356,4.649
8218,169.0,5.6772,10.24
8218.1,170.0,4.2728,6.7465
8218.2,171.0,8.6303,-2.658
8218.3,172.0,3.4702,4.7511
8219,169.0,5.6644,10.371
8219.1,170.0,4.2911,6.8494
8219.2,171.0,8.6303,-2.658
8219.3,172.0,3.5048,4.8532
8220,169.0,5.6517,10.502
8220.1,170.0,4.3094,6.9522
8220.2,171.0,8.6303,-2.658
8220.3,172.0,3.5393,4.9553
8221,169.0,5.6389,10.633
8221.1,170.0,4.3277,7.0551
8221.2,171.0,8.6303,-2.658
8221.3,172.0,3.5739,5.0573
8222,169.0,5.6262,10.764
8222.1,170.0,4.346,7.158
8222.2,171.0,8.6303,-2.658
8222.3,172.0,3.6085,5.1594
8223,169.0,5.6134,10.894
8223.1,170.0,4.3643,7.2608
8223.2,171.0,8.6303,-2.658
8223.3,172.0,3.643,5.2615
8224,169.0,5.6075,11.023
8224.1,170.0,4.3823,7.362
8224.2,171.0,8.6303,-2.658
8224.3,172.0,3.6767,5.3768
8225,169.0,5.6015,11.151
8225.1,170.0,4.4003,7.4631
8225.2,171.0,8.6303,-2.658
8225.3,172.0,3.7104,5.4921
8226,169.0,5.5955,11.279
8226.1,170.0,4.4183,7.5642
8226.2,171.0,8.6303,-2.658
8226.3,172.0,3.7441,5.6074
8227,169.0,5.5896,11.408
8227.1,170.0,4.4363,7.6653
8227.2,171.0,8.6303,-2.658
8227.3,172.0,3.7777,5.7227
8228,169.0,5.5836,11.536
8228.1,170.0,4.4543,7.7664
8228.2,171.0,8.6303,-2.658
8228.3,172.0,3.8114,5.838
8229,169.0,5.5776,11.664
8229.1,170.0,4.4723,7.8675
8229.2,171.0,8.6303,-2.658
8229.3,172.0,3.8451,5.9533
8229.4,173.0,5.2613,-2.9134
8230,169.0,5.5846,11.79
8230.1,170.0,4.4896,7.9808
8230.2,171.0,8.6303,-2.658
8230.3,172.0,3.8783,6.059
8230.4,173.0,5.2731,-2.8013
8231,169.0,5.5917,11.916
8231.1,170.0,4.5068,8.0941
8231.2,171.0,8.6303,-2.658
8231.3,172.0,3.9115,6.1647
8231.4,173.0,5.2849,-2.6891
8232,169.0,5.5987,12.042
8232.1,170.0,4.5241,8.2074
8232.2,171.0,8.6303,-2.658
8232.3,172.0,3.9447,6.2705
8232.4,173.0,5.2967,-2.577
8233,169.0,5.6057,12.168
8233.1,170.0,4.5414,8.3208
8233.2,171.0,8.6303,-2.658
8233.3,172.0,3.9779,6.3762
8233.4,173.0,5.3085,-2.4648
8234,169.0,5.6127,12.294
8234.1,170.0,4.5586,8.4341
8234.2,171.0,8.6303,-2.658
8234.3,172.0,4.0111,6.482
8234.4,173.0,5.3203,-2.3527
8235,169.0,5.6197,12.42
8235.1,170.0,4.5759,8.5474
8235.2,171.0,8.6303,-2.658
8235.3,172.0,4.0443,6.5877
8235.4,173.0,5.3321,-2.2405
8236,169.0,5.6308,12.586
8236.1,170.0,4.6066,8.6523
8236.2,171.0,8.6303,-2.658
8236.3,172.0,4.0697,6.6984
8236.4,173.0,5.3127,-2.1329
8237,169.0,5.642,12.752
8237.1,170.0,4.6373,8.7573
8237.2,171.0,8.6303,-2.658
8237.3,172.0,4.0952,6.8091
8237.4,173.0,5.2933,-2.0253
8238,169.0,5.6531,12.918
8238.1,170.0,4.668,8.8623
8238.2,171.0,8.6303,-2.658
8238.3,172.0,4.1206,6.9198
8238.4,173.0,5.2738,-1.9177
8239,169.0,5.6642,13.084
8239.1,170.0,4.6987,8.9672
8239.2,171.0,8.6303,-2.658
8239.3,172.0,4.1461,7.0304
8239.4,173.0,5.2544,-1.8101
8240,169.0,5.6753,13.249
8240.1,170.0,4.7294,9.0722
8240.2,171.0,8.6303,-2.658
8240.3,172.0,4.1715,7.1411
8240.4,173.0,5.235,-1.7025
8241,169.0,5.6865,13.415
8241.1,170.0,4.7601,9.1772
8241.2,171.0,8.6303,-2.658
8241.3,172.0,4.1969,7.2518
8241.4,173.0,5.2155,-1.5949
8242,170.0,4.7823,9.3133
8242.1,171.0,8.6303,-2.658
8242.2,172.0,4.215,7.3601
8242.3,173.0,5.2497,-1.4666
8243,170.0,4.8046,9.4495
8243.1,171.0,8.6303,-2.658
8243.2,172.0,4.233,7.4684
8243.3,173.0,5.2838,-1.3384
8244,170.0,4.8268,9.5857
8244.1,171.0,8.6303,-2.658
8244.2,172.0,4.2511,7.5766
8244.3,173.0,5.3179,-1.2101
8245,170.0,4.849,9.7219
8245.1,171.0,8.6303,-2.658
8245.2,172.0,4.2692,7.6849
8245.3,173.0,5.352,-1.0818
8246,170.0,4.8712,9.8581
8246.1,171.0,8.6303,-2.658
8246.2,172.0,4.2872,7.7932
8246.3,173.0,5.3861,-0.95349
8247,170.0,4.8935,9.9942
8247.1,171.0,8.6303,-2.658
8247.2,172.0,4.3053,7.9014
8247.3,173.0,5.4202,-0.8252
8248,170.0,4.9027,10.107
8248.1,171.0,8.6078,-2.6693
8248.2,172.0,4.3298,8.0081
8248.3,173.0,5.4235,-0.7106
8249,170.0,4.9119,10.22
8249.1,171.0,8.5854,-2.6807
8249.2,172.0,4.3544,8.1147
8249.3,173.0,5.4269,-0.596
8250,170.0,4.9211,10.333
8250.1,171.0,8.563,-2.692
8250.2,172.0,4.379,8.2214
8250.3,173.0,5.4302,-0.4814
8251,170.0,4.9304,10.446
8251.1,171.0,8.5406,-2.7033
8251.2,172.0,4.4036,8.328
8251.3,173.0,5.4336,-0.3668
8252,170.0,4.9396,10.559
8252.1,171.0,8.5181,-2.7146
8252.2,172.0,4.4281,8.4347
8252.3,173.0,5.4369,-0.2522
8253,170.0,4.9488,10.671
8253.1,171.0,8.4957,-2.7259
8253.2,172.0,4.4527,8.5413
8253.3,173.0,5.4402,-0.1376
8254,170.0,4.971,10.783
8254.1,171.0,8.4957,-2.7259
8254.2,172.0,4.4698,8.6525
8254.3,173.0,5.4356,-0.016985
8255,170.0,4.9931,10.894
8255.1,171.0,8.4957,-2.7259
8255.2,172.0,4.487,8.7637
8255.3,173.0,5.431,0.10363
8256,170.0,5.0153,11.005
8256.1,171.0,8.4957,-2.7259
8256.2,172.0,4.5041,8.875
8256.3,173.0,5.4265,0.22425
8257,170.0,5.0374,11.116
8257.1,171.0,8.4957,-2.7259
8257.2,172.0,4.5213,8.9862
8257.3,173.0,5.4219,0.34487
8258,170.0,5.0596,11.227
8258.1,171.0,8.4957,-2.7259
8258.2,172.0,4.5384,9.0974
8258.3,173.0,5.4173,0.46548
8259,170.0,5.0817,11.339
8259.1,171.0,8.4957,-2.7259
8259.2,172.0,4.5555,9.2086
8259.3,173.0,5.4127,0.5861
8260,170.0,5.0967,11.454
8260.1,171.0,8.5161,-2.6871
8260.2,172.0,4.5726,9.311
8260.3,173.0,5.4306,0.70631
8261,170.0,5.1117,11.569
8261.1,171.0,8.5365,-2.6484
8261.2,172.0,4.5896,9.4134
8261.3,173.0,5.4485,0.82652
8262,170.0,5.1266,11.684
8262.1,171.0,8.5568,-2.6097
8262.2,172.0,4.6066,9.5158
8262.3,173.0,5.4665,0.94673
8263,170.0,5.1416,11.799
8263.1,171.0,8.5772,-2.5709
8263.2,172.0,4.6236,9.6182
8263.3,173.0,5.4844,1.0669
8264,170.0,5.1566,11.914
8264.1,171.0,8.5976,-2.5322
8264.2,172.0,4.6407,9.7207
8264.3,173.0,5.5023,1.1872
8265,170.0,5.1716,12.029
8265.1,171.0,8.6179,-2.4934
8265.2,172.0,4.6577,9.8231
8265.3,173.0,5.5202,1.3074
8266,170.0,5.1795,12.148
8266.1,171.0,8.6396,-2.4731
8266.2,172.0,4.6809,9.9305
8266.3,173.0,5.5227,1.4325
8267,170.0,5.1875,12.266
8267.1,171.0,8.6612,-2.4528
8267.2,172.0,4.704,10.038
8267.3,173.0,5.5251,1.5576
8268,170.0,5.1955,12.385
8268.1,171.0,8.6828,-2.4324
8268.2,172.0,4.7272,10.145
8268.3,173.0,5.5276,1.6828
8269,170.0,5.2035,12.504
8269.1,171.0,8.7045,-2.4121
8269.2,172.0,4.7503,10.253
8269.3,173.0,5.53,1.8079
8270,170.0,5.2115,12.622
8270.1,171.0,8.7261,-2.3918
8270.2,172.0,4.7735,10.36
8270.3,173.0,5.5325,1.933
8271,170.0,5.2195,12.741
8271.1,171.0,8.7478,-2.3714
8271.2,172.0,4.7966,10.468
8271.3,173.0,5.5349,2.0582
8272,170.0,5.2469,12.846
8272.1,171.0,8.7519,-2.3254
8272.2,172.0,4.8125,10.58
8272.3,173.0,5.5524,2.1739
8273,170.0,5.2743,12.951
8273.1,171.0,8.7561,-2.2794
8273.2,172.0,4.8284,10.691
8273.3,173.0,5.5698,2.2897
8274,170.0,5.3017,13.055
8274.1,171.0,8.7603,-2.2334
8274.2,172.0,4.8443,10.803
8274.3,173.0,5.5872,2.4054
8275,170.0,5.3291,13.16
8275.1,171.0,8.7644,-2.1873
8275.2,172.0,4.8602,10.915
8275.3,173.0,5.6046,2.5211
8276,170.0,5.3565,13.265
8276.1,171.0,8.7686,-2.1413
8276.2,172.0,4.8761,11.026
8276.3,173.0,5.622,2.6369
8277,170.0,5.3839,13.37
8277.1,171.0,8.7728,-2.0953
8277.2,172.0,4.892,11.138
8277.3,173.0,5.6394,2.7526
8278,171.0,8.7728,-2.0953
8278.1,172.0,4.9144,11.241
8278.2,173.0,5.6503,2.8419
8279,171.0,8.7728,-2.0953
8279.1,172.0,4.9367,11.345
8279.2,173.0,5.6611,2.9312
8280,171.0,8.7728,-2.0953
8280.1,172.0,4.9591,11.448
8280.2,173.0,5.672,3.0205
8281,171.0,8.7728,-2.0953
8281.1,172.0,4.9814,11.551
8281.2,173.0,5.6828,3.1098
8282,171.0,8.7728,-2.0953
8282.1,172.0,5.0038,11.655
8282.2,173.0,5.6937,3.1991
8283,171.0,8.7728,-2.0953
8283.1,172.0,5.0261,11.758
8283.2,173.0,5.7046,3.2884
8284,171.0,8.7679,-2.0323
8284.1,172.0,5.0542,11.866
8284.2,173.0,5.7067,3.4073
8285,171.0,8.763,-1.9694
8285.1,172.0,5.0824,11.974
8285.2,173.0,5.7088,3.5262
8286,171.0,8.7582,-1.9064
8286.1,172.0,5.1105,12.082
8286.2,173.0,5.7109,3.6451
8287,171.0,8.7533,-1.8434
8287.1,172.0,5.1386,12.19
8287.2,173.0,5.713,3.7641
8288,171.0,8.7485,-1.7805
8288.1,172.0,5.1668,12.298
8288.2,173.0,5.7151,3.883
8289,171.0,8.7436,-1.7175
8289.1,172.0,5.1949,12.406
8289.2,173.0,5.7172,4.0019
8289.3,174.0,13.288,-3.1626
8289.4,175.0,0.037947,-2.0468
8290,171.0,8.7436,-1.7175
8290.1,172.0,5.2338,12.542
8290.2,173.0,5.7192,4.1186
8290.3,174.0,13.209,-3.1423
8290.4,175.0,0.095876,-1.9776
8291,171.0,8.7436,-1.7175
8291.1,172.0,5.2728,12.679
8291.2,173.0,5.7213,4.2354
8291.3,174.0,13.131,-3.1221
8291.4,175.0,0.1538,-1.9084
8292,171.0,8.7436,-1.7175
8292.1,172.0,5.3117,12.816
8292.2,173.0,5.7234,4.3521
8292.3,174.0,13.052,-3.1018
8292.4,175.0,0.21173,-1.8392
8293,171.0,8.7436,-1.7175
8293.1,172.0,5.3507,12.952
8293.2,173.0,5.7254,4.4689
8293.3,174.0,12.973,-3.0816
8293.4,175.0,0.26966,-1.77
8294,171.0,8.7436,-1.7175
8294.1,172.0,5.3896,13.089
8294.2,173.0,5.7275,4.5856
8294.3,174.0,12.895,-3.0613
8294.4,175.0,0.32759,-1.7009
8295,171.0,8.7436,-1.7175
8295.1,172.0,5.4286,13.225
8295.2,173.0,5.7296,4.7023
8295.3,174.0,12.816,-3.041
8295.4,175.0,0.38552,-1.6317
8296,171.0,8.7181,-1.6838
8296.1,173.0,5.738,4.8324
8296.2,174.0,12.701,-2.969
8296.3,175.0,0.45901,-1.5439
8297,171.0,8.6926,-1.6501
8297.1,173.0,5.7464,4.9626
8297.2,174.0,12.586,-2.897
8297.3,175.0,0.5325,-1.4561
8298,171.0,8.6671,-1.6163
8298.1,173.0,5.7548,5.0927
8298.2,174.0,12.471,-2.825
8298.3,175.0,0.60599,-1.3684
8299,171.0,8.6415,-1.5826
8299.1,173.0,5.7633,5.2228
8299.2,174.0,12.355,-2.753
8299.3,175.0,0.67948,-1.2806
8300,171.0,8.616,-1.5489
8300.1,173.0,5.7717,5.3529
8300.2,174.0,12.24,-2.681
8300.3,175.0,0.75297,-1.1928
8301,171.0,8.5905,-1.5152
8301.1,173.0,5.7801,5.483
8301.2,174.0,12.125,-2.609
8301.3,175.0,0.82646,-1.105
8302,171.0,8.5905,-1.5152
8302.1,173.0,5.7887,5.6031
8302.2,174.0,12.059,-2.5604
8302.3,175.0,0.88299,-1.0288
8303,171.0,8.5905,-1.5152
8303.1,173.0,5.7973,5.7231
8303.2,174.0,11.992,-2.5117
8303.3,175.0,0.93952,-0.9525
8304,171.0,8.5905,-1.5152
8304.1,173.0,5.8059,5.8432
8304.2,174.0,11.926,-2.4631
8304.3,175.0,0.99605,-0.87623
8305,171.0,8.5905,-1.5152
8305.1,173.0,5.8145,5.9632
8305.2,174.0,11.86,-2.4144
8305.3,175.0,1.0526,-0.79995
8306,171.0,8.5905,-1.5152
8306.1,173.0,5.8231,6.0833
8306.2,174.0,11.793,-2.3658
8306.3,175.0,1.1091,-0.72368
8307,171.0,8.5905,-1.5152
8307.1,173.0,5.8317,6.2033
8307.2,174.0,11.727,-2.3171
8307.3,175.0,1.1656,-0.64741
8308,171.0,8.5905,-1.5152
8308.1,173.0,5.8193,6.3199
8308.2,174.0,11.621,-2.2453
8308.3,175.0,1.206,-0.55579
8309,171.0,8.5905,-1.5152
8309.1,173.0,5.8069,6.4365
8309.2,174.0,11.514,-2.1734
8309.3,175.0,1.2464,-0.46417
8310,171.0,8.5905,-1.5152
8310.1,173.0,5.7945,6.5531
8310.2,174.0,11.408,-2.1016
8310.3,175.0,1.2867,-0.37256
8311,171.0,8.5905,-1.5152
8311.1,173.0,5.7822,6.6697
8311.2,174.0,11.302,-2.0297
8311.3,175.0,1.3271,-0.28094
8312,171.0,8.5905,-1.5152
8312.1,173.0,5.7698,6.7862
8312.2,174.0,11.195,-1.9579
8312.3,175.0,1.3675,-0.18933
8313,171.0,8.5905,-1.5152
8313.1,173.0,5.7574,6.9028
8313.2,174.0,11.089,-1.886
8313.3,175.0,1.4078,-0.097709
8314,171.0,8.5905,-1.5152
8314.1,173.0,5.7518,7.0248
8314.2,174.0,11.013,-1.812
8314.3,175.0,1.4476,-0.0074259
8315,171.0,8.5905,-1.5152
8315.1,173.0,5.7462,7.1467
8315.2,174.0,10.938,-1.738
8315.3,175.0,1.4874,0.082857
8316,171.0,8.5905,-1.5152
8316.1,173.0,5.7406,7.2686
8316.2,174.0,10.862,-1.6641
8316.3,175.0,1.5272,0.17314
8317,171.0,8.5905,-1.5152
8317.1,173.0,5.735,7.3906
8317.2,174.0,10.786,-1.5901
8317.3,175.0,1.5669,0.26342
8318,171.0,8.5905,-1.5152
8318.1,173.0,5.7294,7.5125
8318.2,174.0,10.711,-1.5161
8318.3,175.0,1.6067,0.35371
8319,171.0,8.5905,-1.5152
8319.1,173.0,5.7238,7.6344
8319.2,174.0,10.635,-1.4421
8319.3,175.0,1.6465,0.44399
8320,171.0,8.5905,-1.5152
8320.1,173.0,5.7115,7.7536
8320.2,174.0,10.592,-1.3837
8320.3,175.0,1.7011,0.53415
8321,171.0,8.5905,-1.5152
8321.1,173.0,5.6992,7.8729
8321.2,174.0,10.548,-1.3252
8321.3,175.0,1.7556,0.6243
8322,171.0,8.5905,-1.5152
8322.1,173.0,5.6869,7.9921
8322.2,174.0,10.505,-1.2668
8322.3,175.0,1.8102,0.71446
8323,171.0,8.5905,-1.5152
8323.1,173.0,5.6746,8.1113
8323.2,174.0,10.461,-1.2084
8323.3,175.0,1.8648,0.80462
8324,171.0,8.5905,-1.5152
8324.1,173.0,5.6623,8.2305
8324.2,174.0,10.418,-1.15
8324.3,175.0,1.9194,0.89478
8325,171.0,8.5905,-1.5152
8325.1,173.0,5.65,8.3497
8325.2,174.0,10.374,-1.0916
8325.3,175.0,1.9739,0.98493
8326,171.0,8.5905,-1.5152
8326.1,173.0,5.6241,8.4729
8326.2,174.0,10.329,-1.0162
8326.3,175.0,2.0049,1.0888
8327,171.0,8.5905,-1.5152
8327.1,173.0,5.5982,8.596
8327.2,174.0,10.285,-0.94078
8327.3,175.0,2.0358,1.1928
8328,171.0,8.5905,-1.5152
8328.1,173.0,5.5724,8.7192
8328.2,174.0,10.24,-0.86538
8328.3,175.0,2.0667,1.2967
8329,171.0,8.5905,-1.5152
8329.1,173.0,5.5465,8.8423
8329.2,174.0,10.195,-0.78998
8329.3,175.0,2.0977,1.4006
8330,171.0,8.5905,-1.5152
8330.1,173.0,5.5206,8.9655
8330.2,174.0,10.15,-0.71459
8330.3,175.0,2.1286,1.5045
8331,171.0,8.5905,-1.5152
8331.1,173.0,5.4948,9.0886
8331.2,174.0,10.105,-0.63919
8331.3,175.0,2.1595,1.6084
8332,171.0,8.5905,-1.5152
8332.1,173.0,5.4761,9.2097
8332.2,174.0,10.054,-0.56514
8332.3,175.0,2.1975,1.6946
8333,171.0,8.5905,-1.5152
8333.1,173.0,5.4574,9.3308
8333.2,174.0,10.002,-0.49109
8333.3,175.0,2.2355,1.7808
8334,171.0,8.5905,-1.5152
8334.1,173.0,5.4387,9.4518
8334.2,174.0,9.95,-0.41705
8334.3,175.0,2.2735,1.867
8335,171.0,8.5905,-1.5152
8335.1,173.0,5.4201,9.5729
8335.2,174.0,9.8982,-0.343
8335.3,175.0,2.3114,1.9532
8336,171.0,8.5905,-1.5152
8336.1,173.0,5.4014,9.694
8336.2,174.0,9.8465,-0.26895
8336.3,175.0,2.3494,2.0395
8337,171.0,8.5905,-1.5152
8337.1,173.0,5.3827,9.8151
8337.2,174.0,9.7947,-0.1949
8337.3,175.0,2.3874,2.1257
8338,171.0,8.5905,-1.5152
8338.1,173.0,5.3578,9.9335
8338.2,174.0,9.7419,-0.10453
8338.3,175.0,2.4098,2.2178
8339,171.0,8.5905,-1.5152
8339.1,173.0,5.3328,10.052
8339.2,174.0,9.6891,-0.014166
8339.3,175.0,2.4323,2.3099
8340,171.0,8.5905,-1.5152
8340.1,173.0,5.3079,10.17
8340.2,174.0,9.6363,0.076201
8340.3,175.0,2.4547,2.402
8341,171.0,8.5905,-1.5152
8341.1,173.0,5.2829,10.289
8341.2,174.0,9.5835,0.16657
8341.3,175.0,2.4771,2.4941
8342,171.0,8.5905,-1.5152
8342.1,173.0,5.258,10.407
8342.2,174.0,9.5307,0.25694
8342.3,175.0,2.4996,2.5862
8343,171.0,8.5905,-1.5152
8343.1,173.0,5.2331,10.526
8343.2,174.0,9.4779,0.3473
8343.3,175.0,2.522,2.6783
8344,171.0,8.5905,-1.5152
8344.1,173.0,5.2149,10.649
8344.2,174.0,9.4404,0.43777
8344.3,175.0,2.5663,2.7946
8345,171.0,8.5905,-1.5152
8345.1,173.0,5.1967,10.772
8345.2,174.0,9.4029,0.52824
8345.3,175.0,2.6105,2.911
8346,171.0,8.5905,-1.5152
8346.1,173.0,5.1786,10.894
8346.2,174.0,9.3654,0.61871
8346.3,175.0,2.6548,3.0274
8347,171.0,8.5905,-1.5152
8347.1,173.0,5.1604,11.017
8347.2,174.0,9.3279,0.70918
8347.3,175.0,2.699,3.1438
8348,171.0,8.5905,-1.5152
8348.1,173.0,5.1423,11.14
8348.2,174.0,9.2904,0.79964
8348.3,175.0,2.7433,3.2602
8349,171.0,8.5905,-1.5152
8349.1,173.0,5.1241,11.263
8349.2,174.0,9.2529,0.89011
8349.3,175.0,2.7876,3.3766
8350,171.0,8.5905,-1.5152
8350.1,173.0,5.1193,11.384
8350.2,174.0,9.1999,0.99488
8350.3,175.0,2.8164,3.474
8351,171.0,8.5905,-1.5152
8351.1,173.0,5.1145,11.505
8351.2,174.0,9.1469,1.0996
8351.3,175.0,2.8453,3.5714
8352,171.0,8.5905,-1.5152
8352.1,173.0,5.1097,11.626
8352.2,174.0,9.0939,1.2044
8352.3,175.0,2.8742,3.6689
8353,171.0,8.5905,-1.5152
8353.1,173.0,5.1049,11.747
8353.2,174.0,9.0409,1.3092
8353.3,175.0,2.903,3.7663
8354,171.0,8.5905,-1.5152
8354.1,173.0,5.1,11.868
8354.2,174.0,8.9879,1.414
8354.3,175.0,2.9319,3.8637
8355,171.0,8.5905,-1.5152
8355.1,173.0,5.0952,11.988
8355.2,174.0,8.9349,1.5187
8355.3,175.0,2.9608,3.9612
8356,171.0,8.5905,-1.5152
8356.1,173.0,5.1026,12.126
8356.2,174.0,8.9168,1.6491
8356.3,175.0,2.9746,4.0561
8357,171.0,8.5905,-1.5152
8357.1,173.0,5.11,12.263
8357.2,174.0,8.8988,1.7794
8357.3,175.0,2.9884,4.1511
8358,171.0,8.5905,-1.5152
8358.1,173.0,5.1174,12.4
8358.2,174.0,8.8808,1.9097
8358.3,175.0,3.0022,4.246
8359,171.0,8.5905,-1.5152
8359.1,173.0,5.1247,12.538
8359.2,174.0,8.8627,2.0401
8359.3,175.0,3.0161,4.341
8360,171.0,8.5905,-1.5152
8360.1,173.0,5.1321,12.675
8360.2,174.0,8.8447,2.1704
8360.3,175.0,3.0299,4.436
8361,171.0,8.5905,-1.5152
8361.1,173.0,5.1395,12.812
8361.2,174.0,8.8267,2.3007
8361.3,175.0,3.0437,4.5309
8362,171.0,8.5501,-1.591
8362.1,174.0,8.7907,2.3872
8362.2,175.0,3.0646,4.6249
8363,171.0,8.5097,-1.6668
8363.1,174.0,8.7547,2.4736
8363.2,175.0,3.0854,4.7189
8364,171.0,8.4693,-1.7426
8364.1,174.0,8.7187,2.5601
8364.2,175.0,3.1063,4.8128
8365,171.0,8.4288,-1.8184
8365.1,174.0,8.6827,2.6465
8365.2,175.0,3.1271,4.9068
8366,171.0,8.3884,-1.8941
8366.1,174.0,8.6467,2.733
8366.2,175.0,3.148,5.0008
8367,171.0,8.348,-1.9699
8367.1,174.0,8.6107,2.8194
8367.2,175.0,3.1689,5.0947
8368,171.0,8.348,-1.9699
8368.1,174.0,8.5876,2.9294
8368.2,175.0,3.1893,5.1948
8369,171.0,8.348,-1.9699
8369.1,174.0,8.5644,3.0395
8369.2,175.0,3.2097,5.2949
8370,171.0,8.348,-1.9699
8370.1,174.0,8.5413,3.1495
8370.2,175.0,3.2302,5.395
8371,171.0,8.348,-1.9699
8371.1,174.0,8.5182,3.2596
8371.2,175.0,3.2506,5.495
8372,171.0,8.348,-1.9699
8372.1,174.0,8.495,3.3696
8372.2,175.0,3.2711,5.5951
8373,171.0,8.348,-1.9699
8373.1,174.0,8.4719,3.4797
8373.2,175.0,3.2915,5.6952
8373.3,176.0,5.8161,12.353
8373.4,177.0,7.0818,-0.89696
8373.5,178.0,5.4443,-1.4667
8373.6,179.0,4.2235,-1.2482
8374,171.0,8.348,-1.9699
8374.1,174.0,8.4504,3.5724
8374.2,175.0,3.3115,5.801
8374.3,176.0,5.8566,12.196
8374.4,177.0,7.0903,-0.78205
8374.5,178.0,5.448,-1.3592
8374.6,179.0,4.2213,-1.1504
8375,171.0,8.348,-1.9699
8375.1,174.0,8.4288,3.6652
8375.2,175.0,3.3315,5.9069
8375.3,176.0,5.8971,12.04
8375.4,177.0,7.0988,-0.66714
8375.5,178.0,5.4516,-1.2516
8375.6,179.0,4.219,-1.0525
8376,171.0,8.348,-1.9699
